"","id","X","Linf","length_type","K","t0","sex","temp","Lm","X.1","omega","country","locality","questionable","captive","spp","genus","family","ScientificName","class","order"
"7124",4310,6643,44.2,"",0.3,NA,"M",NA,22.1,NA,2.77,"Brazil","Barra Bonito Reservoir","No","No","Plagioscion_squamosissimus","Plagioscion","Sciaenidae","Plagioscion squamosissimus","Actinopterygii","Perciformes"
"7125",4310,6644,68.4,"",0.22,NA,"F",NA,22.1,NA,3.01,"Brazil","Barra Bonito Reservoir","No","No","Plagioscion_squamosissimus","Plagioscion","Sciaenidae","Plagioscion squamosissimus","Actinopterygii","Perciformes"
"7126",4310,6645,69.3,"TL",0.13,-0.33,"",NA,NA,NA,2.79,"Venezuela","Orinoco, middle region","No","No","Plagioscion_squamosissimus","Plagioscion","Sciaenidae","Plagioscion squamosissimus","Actinopterygii","Perciformes"
"7127",4310,6646,91.9,"TL",0.11,-0.55,"M",NA,NA,NA,2.97,"Brazil","Maranguape, Ceara","No","No","Plagioscion_squamosissimus","Plagioscion","Sciaenidae","Plagioscion squamosissimus","Actinopterygii","Perciformes"
"7128",4310,6647,112,"TL",0.08,-0.92,"F",NA,NA,NA,2.98,"Brazil","Maranguape, Ceara","No","No","Plagioscion_squamosissimus","Plagioscion","Sciaenidae","Plagioscion squamosissimus","Actinopterygii","Perciformes"
"7129",4317,7423,15,"TL",0.4,NA,NA,0.5,4,NA,1.95,"USA","California current","No","No","Rondeletia_loricata","Rondeletia","Rondeletiidae","Rondeletia loricata","Actinopterygii","Cetomimiformes"
"7130",4326,4100,75.2,"",0.16,NA,NA,NA,9,56,2.96,"","North Sea","No","No","Leucoraja_naevus","Leucoraja","Rajidae","Leucoraja naevus","Elasmobranchii","Rajiformes"
"7131",4326,4101,91.6,"TL",0.11,-0.46,NA,0.16,9,59,2.96,"UK Engld Wal","Celtic Sea","No","No","Leucoraja_naevus","Leucoraja","Rajidae","Leucoraja naevus","Elasmobranchii","Rajiformes"
"7132",4329,7238,68.7,"TL",0.19,-0.56,"M",NA,9,NA,2.95,"UK","Irish Sea and Bristol Channel","No","No","Raja_montagui","Raja","Rajidae","Raja montagui","Elasmobranchii","Rajiformes"
"7133",4329,7239,72.4,"TL",0.3,-0.92,"M",NA,NA,53.7,3.2,"UK","Irish Sea, ICES Area VIIa","No","No","Raja_montagui","Raja","Rajidae","Raja montagui","Elasmobranchii","Rajiformes"
"7134",4329,7240,72.8,"TL",0.18,-0.37,"F",NA,9,NA,2.98,"UK","Irish Sea and Bristol Channel","No","No","Raja_montagui","Raja","Rajidae","Raja montagui","Elasmobranchii","Rajiformes"
"7135",4329,7241,78.4,"TL",0.26,-0.97,"F",NA,NA,57,3.2,"UK","Irish Sea, ICES Area VIIa","No","No","Raja_montagui","Raja","Rajidae","Raja montagui","Elasmobranchii","Rajiformes"
"7136",4329,7242,79.2,"",0.21,NA,"",NA,12,62,3.12,"","North Sea","No","No","Raja_montagui","Raja","Rajidae","Raja montagui","Elasmobranchii","Rajiformes"
"7137",4329,7243,97.8,"TL",0.15,-1.72,"",0.31,11.6,NA,3.15,"UK Engld Wal","Carmarthen Bay, British Isles","No","No","Raja_montagui","Raja","Rajidae","Raja montagui","Elasmobranchii","Rajiformes"
"7138",4352,8951,17.5,"TL",0.58,NA,NA,NA,23,NA,2.25,"French Polynesia","Moorea lagoon","No","No","Stegastes_nigricans","Stegastes","Pomacentridae","Stegastes nigricans","Actinopterygii","Perciformes"
"7139",4352,8952,17.7,"TL",1.1,NA,NA,NA,28.7,NA,2.54,"French Polynesia","Tiahura reef, Moorea Island","No","No","Stegastes_nigricans","Stegastes","Pomacentridae","Stegastes nigricans","Actinopterygii","Perciformes"
"7140",4357,1044,14.7,"TL",1,NA,NA,NA,27.2,NA,2.33,"Tanzania","Dar es Salaam","No","No","Calotomus_spinidens","Calotomus","Scaridae","Calotomus spinidens","Actinopterygii","Perciformes"
"7141",4357,1045,29.7,"TL",0.95,NA,NA,NA,27,NA,2.92,"India","Lakshadweep lagoons","No","No","Calotomus_spinidens","Calotomus","Scaridae","Calotomus spinidens","Actinopterygii","Perciformes"
"7142",4360,3979,33.7,"TL",2.3,NA,NA,NA,27.2,NA,3.42,"Tanzania","Near Dar-es-Salaam","Yes","No","Leptoscarus_vaigiensis","Leptoscarus","Scaridae","Leptoscarus vaigiensis","Actinopterygii","Perciformes"
"7143",4439,1215,111,"TL",0.32,NA,NA,NA,NA,NA,3.59,"India","","No","No","Catla_catla","Catla","Cyprinidae","Catla catla","Actinopterygii","Cypriniformes"
"7144",4439,1216,115,"TL",0.32,-0.03,NA,NA,NA,NA,3.63,"India","Govindgarh Lake","No","No","Catla_catla","Catla","Cyprinidae","Catla catla","Actinopterygii","Cypriniformes"
"7145",4439,1217,128,"TL",0.28,0.11,NA,NA,NA,NA,3.66,"India","River Yamuna","Yes","No","Catla_catla","Catla","Cyprinidae","Catla catla","Actinopterygii","Cypriniformes"
"7146",4441,1079,73.3,"TL",0.24,-1.2,"F",NA,NA,NA,3.11,"Saudi Arabia","northwest Arabian Sea","No","No","Carangoides_chrysophrys","Carangoides","Carangidae","Carangoides chrysophrys","Actinopterygii","Perciformes"
"7147",4441,1080,73.3,"TL",0.25,-1.21,"M",NA,NA,NA,3.13,"Saudi Arabia","northwest Arabian Sea","No","No","Carangoides_chrysophrys","Carangoides","Carangidae","Carangoides chrysophrys","Actinopterygii","Perciformes"
"7148",4443,1085,25,"FL",0.68,NA,NA,NA,28.7,NA,2.63,"Philippines","Samar Sea","No","No","Carangoides_malabaricus","Carangoides","Carangidae","Carangoides malabaricus","Actinopterygii","Perciformes"
"7149",4443,1086,25,"FL",0.96,NA,NA,NA,28.7,NA,2.78,"Philippines","Samar Sea","No","No","Carangoides_malabaricus","Carangoides","Carangidae","Carangoides malabaricus","Actinopterygii","Perciformes"
"7150",4443,1087,28.7,"TL",0.88,NA,NA,NA,29,NA,2.86,"Malaysia","Peninsular east coast","No","No","Carangoides_malabaricus","Carangoides","Carangidae","Carangoides malabaricus","Actinopterygii","Perciformes"
"7151",4443,1088,32,"TL",0.8,NA,NA,NA,28,NA,2.91,"Brunei Darsm","","No","No","Carangoides_malabaricus","Carangoides","Carangidae","Carangoides malabaricus","Actinopterygii","Perciformes"
"7152",4443,1089,38.1,"TL",0.78,NA,NA,NA,NA,NA,3.05,"Malaysia","Sarawak","No","No","Carangoides_malabaricus","Carangoides","Carangidae","Carangoides malabaricus","Actinopterygii","Perciformes"
"7153",4444,9649,16.6,"TL",0.68,NA,NA,NA,27,NA,2.27,"","Nansha Is.(4°-9°N, 105°45'-112°15'E, 50-150 m)","No","No","Upeneus_moluccensis","Upeneus","Mullidae","Upeneus moluccensis","Actinopterygii","Perciformes"
"7154",4444,9650,20,"FL",0.93,NA,NA,NA,28.5,NA,2.57,"Philippines","Ragay Gulf","No","No","Upeneus_moluccensis","Upeneus","Mullidae","Upeneus moluccensis","Actinopterygii","Perciformes"
"7155",4444,9651,22.5,"FL",1.1,NA,NA,NA,28.5,NA,2.75,"Philippines","Samar Sea","No","No","Upeneus_moluccensis","Upeneus","Mullidae","Upeneus moluccensis","Actinopterygii","Perciformes"
"7156",4444,9652,23,"FL",0.97,NA,NA,NA,28.7,NA,2.71,"Philippines","Samar Sea","No","No","Upeneus_moluccensis","Upeneus","Mullidae","Upeneus moluccensis","Actinopterygii","Perciformes"
"7157",4444,9653,24.1,"FL",0.65,NA,NA,0.87,28.5,NA,2.58,"Philippines","Samar Sea","No","No","Upeneus_moluccensis","Upeneus","Mullidae","Upeneus moluccensis","Actinopterygii","Perciformes"
"7158",4444,9654,24.6,"FL",0.95,NA,NA,NA,27,NA,2.76,"Philippines","Burias Pass","No","No","Upeneus_moluccensis","Upeneus","Mullidae","Upeneus moluccensis","Actinopterygii","Perciformes"
"7159",4444,9655,25.2,"FL",1.3,NA,NA,NA,28.7,NA,2.92,"Philippines","Visayas","No","No","Upeneus_moluccensis","Upeneus","Mullidae","Upeneus moluccensis","Actinopterygii","Perciformes"
"7160",4444,9656,25.3,"TL",0.57,NA,NA,NA,NA,NA,2.56,"Malaysia","Sarawak","No","No","Upeneus_moluccensis","Upeneus","Mullidae","Upeneus moluccensis","Actinopterygii","Perciformes"
"7161",4444,9657,39.5,"TL",0.32,NA,NA,NA,29,NA,2.7,"Malaysia","Peninsular east coast","Yes","No","Upeneus_moluccensis","Upeneus","Mullidae","Upeneus moluccensis","Actinopterygii","Perciformes"
"7162",4445,9660,15.3,"TL",1.05,NA,NA,NA,28.3,NA,2.39,"Philippines","San Miguel Bay","No","No","Upeneus_sulphureus","Upeneus","Mullidae","Upeneus sulphureus","Actinopterygii","Perciformes"
"7163",4445,9661,15.8,"TL",1.74,NA,NA,NA,28.2,NA,2.64,"Indonesia","North Java Coast","No","No","Upeneus_sulphureus","Upeneus","Mullidae","Upeneus sulphureus","Actinopterygii","Perciformes"
"7164",4445,9662,16.5,"TL",0.78,NA,NA,NA,28,NA,2.33,"Indonesia","Java Sea (Central Java)","No","No","Upeneus_sulphureus","Upeneus","Mullidae","Upeneus sulphureus","Actinopterygii","Perciformes"
"7165",4445,9663,17,"FL",1.32,NA,NA,1.99,28.5,NA,2.58,"Philippines","Ragay Gulf","No","No","Upeneus_sulphureus","Upeneus","Mullidae","Upeneus sulphureus","Actinopterygii","Perciformes"
"7166",4445,9664,17,"TL",0.85,NA,NA,2.21,28,NA,2.39,"Brunei Darsm","","No","No","Upeneus_sulphureus","Upeneus","Mullidae","Upeneus sulphureus","Actinopterygii","Perciformes"
"7167",4445,9665,17.5,"TL",0.9,NA,NA,NA,28,NA,2.44,"Indonesia","Java Sea (Central Java)","No","No","Upeneus_sulphureus","Upeneus","Mullidae","Upeneus sulphureus","Actinopterygii","Perciformes"
"7168",4445,9666,18.8,"FL",0.55,NA,NA,NA,28.5,NA,2.29,"Philippines","Samar Sea","No","No","Upeneus_sulphureus","Upeneus","Mullidae","Upeneus sulphureus","Actinopterygii","Perciformes"
"7169",4445,9667,18.8,"FL",1.25,NA,NA,NA,28.7,NA,2.65,"Philippines","Samar Sea","No","No","Upeneus_sulphureus","Upeneus","Mullidae","Upeneus sulphureus","Actinopterygii","Perciformes"
"7170",4445,9668,19.4,"TL",0.56,NA,NA,NA,29,NA,2.32,"Malaysia","Peninsular east coast","No","No","Upeneus_sulphureus","Upeneus","Mullidae","Upeneus sulphureus","Actinopterygii","Perciformes"
"7171",4445,9669,19.5,"FL",1.2,NA,NA,NA,28.5,NA,2.66,"Philippines","Samar Sea","No","No","Upeneus_sulphureus","Upeneus","Mullidae","Upeneus sulphureus","Actinopterygii","Perciformes"
"7172",4445,9670,19.5,"FL",1.3,NA,NA,NA,28.5,NA,2.69,"Philippines","Samar Sea","No","No","Upeneus_sulphureus","Upeneus","Mullidae","Upeneus sulphureus","Actinopterygii","Perciformes"
"7173",4445,9671,19.9,"TL",0.88,NA,NA,NA,28.2,NA,2.54,"Indonesia","Java Sea","No","No","Upeneus_sulphureus","Upeneus","Mullidae","Upeneus sulphureus","Actinopterygii","Perciformes"
"7174",4445,9672,20,"FL",0.96,NA,NA,NA,28.7,NA,2.58,"Philippines","Visayas","No","No","Upeneus_sulphureus","Upeneus","Mullidae","Upeneus sulphureus","Actinopterygii","Perciformes"
"7175",4445,9673,21,"TL",0.6,NA,NA,NA,27.9,NA,2.42,"Malaysia","Peninsular west coast","No","No","Upeneus_sulphureus","Upeneus","Mullidae","Upeneus sulphureus","Actinopterygii","Perciformes"
"7176",4445,9674,21.5,"TL",1.01,NA,NA,NA,29.4,NA,2.67,"Thailand","Andaman  Sea Coast","No","No","Upeneus_sulphureus","Upeneus","Mullidae","Upeneus sulphureus","Actinopterygii","Perciformes"
"7177",4445,9675,22,"TL",0.65,NA,NA,NA,NA,NA,2.5,"Malaysia","Sarawak","No","No","Upeneus_sulphureus","Upeneus","Mullidae","Upeneus sulphureus","Actinopterygii","Perciformes"
"7178",4445,9676,22.7,"FL",0.98,NA,NA,NA,28,NA,2.7,"Bangladesh","Bay of Bengal","No","No","Upeneus_sulphureus","Upeneus","Mullidae","Upeneus sulphureus","Actinopterygii","Perciformes"
"7179",4445,9677,23,"TL",1.1,NA,NA,NA,29,NA,2.76,"Malaysia","Terengganu coast, 10-20 m","No","No","Upeneus_sulphureus","Upeneus","Mullidae","Upeneus sulphureus","Actinopterygii","Perciformes"
"7180",4445,9678,23.5,"NG",0.81,NA,NA,NA,28.4,NA,2.65,"Philippines","Leyte Gulf","No","No","Upeneus_sulphureus","Upeneus","Mullidae","Upeneus sulphureus","Actinopterygii","Perciformes"
"7181",4445,9679,23.5,"FL",1.3,NA,NA,NA,28.5,NA,2.86,"Philippines","Burias Pass","No","No","Upeneus_sulphureus","Upeneus","Mullidae","Upeneus sulphureus","Actinopterygii","Perciformes"
"7182",4447,6847,23.5,"TL",0.75,NA,NA,1.78,28,NA,2.62,"Brunei Darsm","","No","No","Pomadasys_maculatus","Pomadasys","Haemulidae","Pomadasys maculatus","Actinopterygii","Perciformes"
"7183",4447,6848,70.5,"FL",0.16,0.02,NA,NA,29,NA,2.9,"Yemen","Gulf of Aden","No","No","Pomadasys_maculatus","Pomadasys","Haemulidae","Pomadasys maculatus","Actinopterygii","Perciformes"
"7184",4448,6402,13.4,"",1.77,NA,NA,NA,28.2,NA,2.5,"Indonesia","Java Sea","No","No","Pentaprion_longimanus","Pentaprion","Gerreidae","Pentaprion longimanus","Actinopterygii","Perciformes"
"7185",4448,6403,13.5,"TL",1.1,NA,NA,NA,28,NA,2.3,"Indonesia","Java Sea (Semarang)","No","No","Pentaprion_longimanus","Pentaprion","Gerreidae","Pentaprion longimanus","Actinopterygii","Perciformes"
"7186",4448,6404,13.7,"",1.12,NA,NA,NA,28.2,NA,2.32,"Indonesia","Java Sea","No","No","Pentaprion_longimanus","Pentaprion","Gerreidae","Pentaprion longimanus","Actinopterygii","Perciformes"
"7187",4448,6405,14,"FL",0.7,NA,NA,NA,28.5,NA,2.14,"Philippines","Samar Sea","No","No","Pentaprion_longimanus","Pentaprion","Gerreidae","Pentaprion longimanus","Actinopterygii","Perciformes"
"7188",4448,6406,14.2,"",1.8,NA,NA,NA,28.2,NA,2.56,"Indonesia","Java Sea","No","No","Pentaprion_longimanus","Pentaprion","Gerreidae","Pentaprion longimanus","Actinopterygii","Perciformes"
"7189",4448,6407,14.5,"FL",0.69,NA,NA,NA,28.5,NA,2.16,"Philippines","Carigara Bay","No","No","Pentaprion_longimanus","Pentaprion","Gerreidae","Pentaprion longimanus","Actinopterygii","Perciformes"
"7190",4448,6408,14.5,"TL",1.7,NA,NA,3.4,28,NA,2.55,"Brunei Darsm","","No","No","Pentaprion_longimanus","Pentaprion","Gerreidae","Pentaprion longimanus","Actinopterygii","Perciformes"
"7191",4448,6409,14.6,"FL",0.81,NA,NA,NA,28.7,NA,2.24,"Philippines","Samar Sea","No","No","Pentaprion_longimanus","Pentaprion","Gerreidae","Pentaprion longimanus","Actinopterygii","Perciformes"
"7192",4448,6410,15.5,"",0.95,NA,NA,NA,25,NA,2.36,"Australia","North Queensland","No","No","Pentaprion_longimanus","Pentaprion","Gerreidae","Pentaprion longimanus","Actinopterygii","Perciformes"
"7193",4448,6411,15.6,"TL",0.95,NA,NA,NA,28,NA,2.36,"Indonesia","Java Sea (southern)","No","No","Pentaprion_longimanus","Pentaprion","Gerreidae","Pentaprion longimanus","Actinopterygii","Perciformes"
"7194",4448,6412,15.6,"",0.8,NA,NA,NA,28.2,NA,2.29,"Indonesia","Java Sea","No","No","Pentaprion_longimanus","Pentaprion","Gerreidae","Pentaprion longimanus","Actinopterygii","Perciformes"
"7195",4448,6413,15.8,"FL",1,NA,NA,2.41,28.5,NA,2.4,"Philippines","Burias Pass for growth; entire Philippines for M","No","No","Pentaprion_longimanus","Pentaprion","Gerreidae","Pentaprion longimanus","Actinopterygii","Perciformes"
"7196",4448,6414,15.8,"FL",0.84,NA,NA,NA,28.7,NA,2.32,"Philippines","Visayas","No","No","Pentaprion_longimanus","Pentaprion","Gerreidae","Pentaprion longimanus","Actinopterygii","Perciformes"
"7197",4448,6415,16,"TL",1.1,NA,NA,NA,29,NA,2.45,"Malaysia","Terengganu coast, 10-20 m","No","No","Pentaprion_longimanus","Pentaprion","Gerreidae","Pentaprion longimanus","Actinopterygii","Perciformes"
"7198",4448,6416,16.5,"FL",1.55,NA,NA,NA,28.5,NA,2.63,"Philippines","Samar Sea","No","No","Pentaprion_longimanus","Pentaprion","Gerreidae","Pentaprion longimanus","Actinopterygii","Perciformes"
"7199",4448,6417,17,"FL",1.59,NA,NA,NA,28.5,NA,2.66,"Philippines","Carigara Bay","No","No","Pentaprion_longimanus","Pentaprion","Gerreidae","Pentaprion longimanus","Actinopterygii","Perciformes"
"7200",4448,6418,17,"FL",1.22,NA,NA,NA,28.5,NA,2.55,"Philippines","Samar Sea","No","No","Pentaprion_longimanus","Pentaprion","Gerreidae","Pentaprion longimanus","Actinopterygii","Perciformes"
"7201",4448,6419,17.2,"FL",1.03,NA,NA,NA,28.5,NA,2.48,"Philippines","Burias Pass","No","No","Pentaprion_longimanus","Pentaprion","Gerreidae","Pentaprion longimanus","Actinopterygii","Perciformes"
"7202",4448,6420,20,"TL",0.8,NA,NA,NA,27.9,NA,2.51,"Malaysia","Peninsular west coast","No","No","Pentaprion_longimanus","Pentaprion","Gerreidae","Pentaprion longimanus","Actinopterygii","Perciformes"
"7203",4448,6421,22.5,"TL",0.46,NA,NA,NA,29,NA,2.37,"Malaysia","Peninsular east coast","No","No","Pentaprion_longimanus","Pentaprion","Gerreidae","Pentaprion longimanus","Actinopterygii","Perciformes"
"7204",4448,6422,28.5,"TL",0.51,NA,NA,NA,NA,NA,2.62,"Malaysia","Sarawak","Yes","No","Pentaprion_longimanus","Pentaprion","Gerreidae","Pentaprion longimanus","Actinopterygii","Perciformes"
"7205",4449,6598,8.2,"TL",1.25,NA,NA,NA,28.2,NA,1.92,"Philippines","Manila Bay","No","No","Photopectoralis_bindus","Photopectoralis","Leiognathidae","Photopectoralis bindus","Actinopterygii","Perciformes"
"7206",4449,6599,8.2,"TL",1.3,NA,NA,NA,28.2,NA,1.94,"Philippines","Manila Bay","No","No","Photopectoralis_bindus","Photopectoralis","Leiognathidae","Photopectoralis bindus","Actinopterygii","Perciformes"
"7207",4449,6600,9.5,"TL",2.42,NA,NA,NA,28.2,NA,2.34,"Philippines","Manila Bay","No","No","Photopectoralis_bindus","Photopectoralis","Leiognathidae","Photopectoralis bindus","Actinopterygii","Perciformes"
"7208",4449,6601,10,"SL",0.82,NA,NA,2.84,25,7.8,1.91,"Australia","Cleveland Bay, North Queensland","No","No","Photopectoralis_bindus","Photopectoralis","Leiognathidae","Photopectoralis bindus","Actinopterygii","Perciformes"
"7209",4449,6602,10.2,"TL",2.63,NA,NA,NA,28.2,NA,2.44,"Philippines","Manila Bay","No","No","Photopectoralis_bindus","Photopectoralis","Leiognathidae","Photopectoralis bindus","Actinopterygii","Perciformes"
"7210",4449,6603,10.3,"TL",2.58,NA,NA,NA,28.2,NA,2.44,"Philippines","Manila Bay","No","No","Photopectoralis_bindus","Photopectoralis","Leiognathidae","Photopectoralis bindus","Actinopterygii","Perciformes"
"7211",4449,6604,10.3,"TL",1.25,NA,NA,NA,28.2,NA,2.12,"Philippines","Manila Bay","No","No","Photopectoralis_bindus","Photopectoralis","Leiognathidae","Photopectoralis bindus","Actinopterygii","Perciformes"
"7212",4449,6605,10.5,"TL",2.24,NA,NA,NA,28.2,NA,2.39,"Philippines","Manila Bay","No","No","Photopectoralis_bindus","Photopectoralis","Leiognathidae","Photopectoralis bindus","Actinopterygii","Perciformes"
"7213",4449,6606,11.3,"TL",2.06,NA,NA,NA,28.2,NA,2.42,"Philippines","Manila Bay","No","No","Photopectoralis_bindus","Photopectoralis","Leiognathidae","Photopectoralis bindus","Actinopterygii","Perciformes"
"7214",4449,6607,11.5,"TL",0.85,NA,NA,NA,28,NA,2.05,"Brunei Darsm","","No","No","Photopectoralis_bindus","Photopectoralis","Leiognathidae","Photopectoralis bindus","Actinopterygii","Perciformes"
"7215",4449,6608,12.1,"FL",0.98,NA,NA,NA,28.5,NA,2.16,"Philippines","Samar Sea","No","No","Photopectoralis_bindus","Photopectoralis","Leiognathidae","Photopectoralis bindus","Actinopterygii","Perciformes"
"7216",4449,6609,12.2,"TL",1.3,NA,NA,NA,27,NA,2.29,"India","Calicut","No","No","Photopectoralis_bindus","Photopectoralis","Leiognathidae","Photopectoralis bindus","Actinopterygii","Perciformes"
"7217",4449,6610,12.5,"TL",1.38,NA,NA,NA,28,NA,2.33,"Indonesia","Java Sea (Central Java)","No","No","Photopectoralis_bindus","Photopectoralis","Leiognathidae","Photopectoralis bindus","Actinopterygii","Perciformes"
"7218",4449,6611,13,"FL",0.95,NA,NA,NA,28.7,NA,2.21,"Philippines","Visayas","No","No","Photopectoralis_bindus","Photopectoralis","Leiognathidae","Photopectoralis bindus","Actinopterygii","Perciformes"
"7219",4449,6612,13,"TL",0.74,NA,NA,NA,NA,NA,2.1,"Malaysia","Sarawak","No","No","Photopectoralis_bindus","Photopectoralis","Leiognathidae","Photopectoralis bindus","Actinopterygii","Perciformes"
"7220",4449,6613,13.1,"TL",1.7,NA,NA,NA,29.4,NA,2.46,"Thailand","Andaman  Sea Coast","No","No","Photopectoralis_bindus","Photopectoralis","Leiognathidae","Photopectoralis bindus","Actinopterygii","Perciformes"
"7221",4449,6614,13.5,"FL",0.96,NA,NA,NA,28.5,NA,2.24,"Philippines","Burias Pass","No","No","Photopectoralis_bindus","Photopectoralis","Leiognathidae","Photopectoralis bindus","Actinopterygii","Perciformes"
"7222",4449,6615,13.6,"FL",1.03,NA,NA,NA,28.5,NA,2.28,"Philippines","Ragay Gulf","No","No","Photopectoralis_bindus","Photopectoralis","Leiognathidae","Photopectoralis bindus","Actinopterygii","Perciformes"
"7223",4449,6616,13.8,"FL",0.88,NA,NA,NA,28.5,NA,2.22,"Philippines","Samar Sea","No","No","Photopectoralis_bindus","Photopectoralis","Leiognathidae","Photopectoralis bindus","Actinopterygii","Perciformes"
"7224",4449,6617,15.8,"TL",0.58,NA,NA,NA,27.2,8,2.16,"India","Kakinada","No","No","Photopectoralis_bindus","Photopectoralis","Leiognathidae","Photopectoralis bindus","Actinopterygii","Perciformes"
"7225",4450,2710,12.3,"TL",1.4,NA,NA,NA,28,NA,2.33,"Philippines","Guimaras Strait","No","No","Equulites_elongatus","Equulites","Leiognathidae","Equulites elongatus","Actinopterygii","Perciformes"
"7226",4450,2711,13.4,"TL",1,NA,NA,2.5,28,NA,2.25,"Brunei Darsm","","No","No","Equulites_elongatus","Equulites","Leiognathidae","Equulites elongatus","Actinopterygii","Perciformes"
"7227",4450,2712,13.5,"TL",0.8,NA,NA,NA,29,NA,2.16,"Malaysia","Terengganu coast, 10-20 m","No","No","Equulites_elongatus","Equulites","Leiognathidae","Equulites elongatus","Actinopterygii","Perciformes"
"7228",4450,2713,15,"FL",1.32,NA,NA,NA,27,NA,2.47,"Philippines","Burias Pass","No","No","Equulites_elongatus","Equulites","Leiognathidae","Equulites elongatus","Actinopterygii","Perciformes"
"7229",4451,3801,16,"SL",0.35,-0.46,NA,NA,25,NA,1.96,"Australia","Cleveland Bay, North Queensland","Yes","No","Leiognathus_equulus","Leiognathus","Leiognathidae","Leiognathus equulus","Actinopterygii","Perciformes"
"7230",4451,3802,20.5,"FL",1.08,NA,NA,NA,28.7,NA,2.66,"Philippines","Ragay Gulf","No","No","Leiognathus_equulus","Leiognathus","Leiognathidae","Leiognathus equulus","Actinopterygii","Perciformes"
"7231",4451,3803,21.1,"TL",1.88,NA,NA,NA,28.5,8.4,2.92,"Madagascar","Ambaro Bay","No","No","Leiognathus_equulus","Leiognathus","Leiognathidae","Leiognathus equulus","Actinopterygii","Perciformes"
"7232",4451,3804,21.2,"TL",1.73,NA,NA,NA,28.5,8.4,2.89,"Madagascar","Ambaro Bay","No","No","Leiognathus_equulus","Leiognathus","Leiognathidae","Leiognathus equulus","Actinopterygii","Perciformes"
"7233",4451,3805,21.5,"TL",1.5,NA,NA,NA,28,NA,2.84,"Indonesia","Java Sea (Central Java)","No","No","Leiognathus_equulus","Leiognathus","Leiognathidae","Leiognathus equulus","Actinopterygii","Perciformes"
"7234",4451,3806,22,"NG",0.93,NA,NA,NA,21,NA,2.65,"Mozambique","Maputo Bay","No","No","Leiognathus_equulus","Leiognathus","Leiognathidae","Leiognathus equulus","Actinopterygii","Perciformes"
"7235",4451,3807,22,"TL",0.75,NA,NA,NA,28,NA,2.56,"Brunei Darsm","","No","No","Leiognathus_equulus","Leiognathus","Leiognathidae","Leiognathus equulus","Actinopterygii","Perciformes"
"7236",4451,3808,22.5,"NG",0.67,NA,NA,NA,21,NA,2.53,"Mozambique","Maputo Bay","No","No","Leiognathus_equulus","Leiognathus","Leiognathidae","Leiognathus equulus","Actinopterygii","Perciformes"
"7237",4451,3809,23,"FL",0.73,NA,NA,NA,28.7,NA,2.59,"Philippines","Visayas","No","No","Leiognathus_equulus","Leiognathus","Leiognathidae","Leiognathus equulus","Actinopterygii","Perciformes"
"7238",4451,3810,23.5,"NG",0.8,NA,NA,NA,21,NA,2.65,"Mozambique","Maputo Bay","No","No","Leiognathus_equulus","Leiognathus","Leiognathidae","Leiognathus equulus","Actinopterygii","Perciformes"
"7239",4451,3811,24,"FL",0.56,NA,NA,NA,28.5,NA,2.51,"Philippines","Samar Sea","No","No","Leiognathus_equulus","Leiognathus","Leiognathidae","Leiognathus equulus","Actinopterygii","Perciformes"
"7240",4451,3812,24.8,"FL",1.28,NA,NA,NA,28.5,NA,2.9,"Philippines","Samar Sea","No","No","Leiognathus_equulus","Leiognathus","Leiognathidae","Leiognathus equulus","Actinopterygii","Perciformes"
"7241",4451,3813,25,"NG",0.95,NA,NA,NA,21,NA,2.77,"Mozambique","Maputo Bay","No","No","Leiognathus_equulus","Leiognathus","Leiognathidae","Leiognathus equulus","Actinopterygii","Perciformes"
"7242",4451,3814,27.5,"FL",1.25,NA,NA,NA,28.7,NA,2.98,"Philippines","Samar Sea","No","No","Leiognathus_equulus","Leiognathus","Leiognathidae","Leiognathus equulus","Actinopterygii","Perciformes"
"7243",4453,2716,10.8,"TL",1.3,NA,NA,NA,28.2,NA,2.18,"Philippines","Manila Bay","No","No","Equulites_leuciscus","Equulites","Leiognathidae","Equulites leuciscus","Actinopterygii","Perciformes"
"7244",4453,2717,11.8,"TL",1.3,NA,NA,NA,28.2,NA,2.26,"Philippines","Manila Bay","No","No","Equulites_leuciscus","Equulites","Leiognathidae","Equulites leuciscus","Actinopterygii","Perciformes"
"7245",4453,2718,13.5,"TL",1.8,NA,NA,NA,28,NA,2.52,"Indonesia","Java Sea (Central Java)","No","No","Equulites_leuciscus","Equulites","Leiognathidae","Equulites leuciscus","Actinopterygii","Perciformes"
"7246",4453,2719,13.5,"FL",1.4,NA,NA,NA,28.7,NA,2.41,"Philippines","Visayas","No","No","Equulites_leuciscus","Equulites","Leiognathidae","Equulites leuciscus","Actinopterygii","Perciformes"
"7247",4453,2720,13.7,"FL",0.93,NA,NA,NA,28.5,NA,2.24,"Philippines","Samar Sea","No","No","Equulites_leuciscus","Equulites","Leiognathidae","Equulites leuciscus","Actinopterygii","Perciformes"
"7248",4453,2721,16.2,"FL",1.12,NA,NA,NA,28.7,NA,2.47,"Philippines","Samar Sea","No","No","Equulites_leuciscus","Equulites","Leiognathidae","Equulites leuciscus","Actinopterygii","Perciformes"
"7249",4454,2862,10.2,"TL",1.5,NA,NA,NA,28.2,NA,2.19,"Philippines","Manila Bay","Yes","No","Eubleekeria_splendens","Eubleekeria","Leiognathidae","Eubleekeria splendens","Actinopterygii","Perciformes"
